combined_id,source,product_id,position,sponsored,brand_final,title,rating,reviews,price,extracted_price,old_price,extracted_old_price,delivery,free_shipping,in_stock,seller,climate_pledge_friendly,search_query,page_fetched
Amazon_B0FPR91V6L,Amazon,B0FPR91V6L,1,False,,"NIMO 15.6"" FHD Light-Gaming-Laptop, 8 Cores AMD Ryzen 7 Pro 6850U 32GB LPDDR5 RAM 1TB SSD (Beat i7-1360P Up to 4.7GHz) GPU AMD Radeon 680M IPS Computer with 100W Type-C Backlit Keyboard Fingerprint",4.5,203.0,$599.99,599.99,,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,True,gaming laptop,1
Amazon_B0FWRKTF8B,Amazon,B0FWRKTF8B,2,False,,"NIMO 15.6"" IPS FHD-Gaming-Laptop,AMD Ryzen 5 6600H 16GB DDR5 RAM 512GB SSD (Beat R5-7520U, 6 Cores Up to 4.5GHz) AMD Radeon 660M GPU-Computer with 100W Type-C Backlit Keyboard Fingerprint",4.4,76.0,$499.99,499.99,,0.0,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,1
Amazon_B0G42XBNCR,Amazon,B0G42XBNCR,3,False,Acer,acer Nitro V 15.6” FHD IPS 165Hz Gaming Laptop|Intel Core i5-13420H|NVIDIA GeForce RTX 5050|Webcam|Backlit |Black| 32GB RAM | 512GB SSD |Windows 11 Home |Bundle with HDMI Cable,,,$879.99,879.99,,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,1
Amazon_B0FXGBJKT8,Amazon,B0FXGBJKT8,4,False,,"NIMO 15.6"" IPS FHD-Laptop-Computer, Intel Pentium Quad Core N100 4GB RAM 128GB SSD (Beat i3-1115G4, Up to 3.4GHz) Backlit Keyboard Fingerprint Type-C WiFi 6 BT5.2, for Student and Home",4.5,771.0,$229.99,229.99,,0.0,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,1
Amazon_B0DZZWMB2L,Amazon,B0DZZWMB2L,5,False,ASUS,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDIA® GeForce RTX™ 5060 Laptop GPU, Intel® Core™ i7 Processor 14650HX, 16GB DDR5, 1TB Gen 4 SSD, Wi-Fi 7, Windows 11 Home",4.4,397.0,"$1,399.00",1399.0,"$1,499.99",1499.99,"['FREE delivery Thu, Dec 18']",,,,False,gaming laptop,1
Amazon_B0DZ5LJXL3,Amazon,B0DZ5LJXL3,6,False,,"NIMO 15.6'' IPS FHD-Laptop, AMD Ryzen 5, 16GB RAM 512GB SSD (Beat i5-1135G7, 4 Cores Up to 3.7GHz) Student Computer with 2 Years Warranty, 65W Type-C, Fingerprint, Backlit Keyboa d, BT5.2, Numpad",4.4,155.0,$369.99,369.99,,0.0,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,1
Amazon_B0G3PKM2SM,Amazon,B0G3PKM2SM,7,False,HP,"HP 2025 Gaming Laptop | Victus Gaming 15 | Intel 8-Core i5-13420H | NVIDIA GeForce RTX 4050 | 16GB DDR4 | 512GB SSD | 15.6"" 1920x1080 144Hz | Win11 Home - Wi-Fi 6 - BT 5.3 - Backlit KB - Mica Silver",,,$699.00,699.0,,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,1
Amazon_B0FYPL263N,Amazon,B0FYPL263N,8,False,,"2025 AMD Gaming Laptop, 16-inch Laptop Computer with AMD Ryzen 7 7735HS Series(8C/16T, Up to 4.75GHz), 16GB RAM DDR5 4800MHz 512GB NVMe SSD Laptop, AMD Radeon 680M, Backlit KB, HDMI. WiFi-6",4.1,115.0,$499.99,499.99,"$1,699.99",1699.99,['FREE delivery Dec 22 - 24'],,,,False,gaming laptop,1
Amazon_B0DW1X5YCQ,Amazon,B0DW1X5YCQ,9,False,ASUS,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” ROG Nebula Display 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5070 Ti GPU, Intel® Core™ Ultra 9 275HX Processor, 32GB DDR5, 1TB SSD, Wi-Fi 7, Win11 Home",4.4,397.0,"$2,383.86",2383.86,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,gaming laptop,1
Amazon_B0F6PLQ93N,Amazon,B0F6PLQ93N,11,False,Acer,"Acer Nitro V Gaming Laptop | Intel Core i7-13620H Processor | NVIDIA GeForce RTX 4050 Laptop GPU | 15.6"" FHD IPS 165Hz Display | 16GB DDR5 | 1TB Gen 4 SSD | Wi-Fi 6 | Backlit KB | ANV15-52-76NK",4.6,119.0,$949.99,949.99,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,gaming laptop,1
Amazon_B0G39DZWXL,Amazon,B0G39DZWXL,12,False,Lenovo,"Lenovo 15"" Gaming Laptop Computer, AMD Ryzen 5 7535HS 6-Core, 24GB DDR5 RAM, 1TB PCIe SSD, FHD+ Display, WiFi 6, Bluetooth 5.3, Webcam, HDMI, Type-C, Luna Grey, Windows 11 Home",4.5,708.0,$699.99,699.99,"$1,999.00",1999.0,"['FREE delivery Thu, Dec 18']",,,,False,gaming laptop,1
Amazon_B0FKMZVBTD,Amazon,B0FKMZVBTD,13,False,,"NIMO 15.6'' IPS FHD-Laptop, 16GB RAM 512GB SSD AMD Ryzen 5(Beat i5-1135G7, 4 Cores Up to 3.7GHz) Student Computer with 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, BT5.2, Numpad",4.5,23.0,$379.99,379.99,$767.99,767.99,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Thu, Dec 18']",,,,True,gaming laptop,1
Amazon_B0FT53751J,Amazon,B0FT53751J,14,False,MSI,"MSI Thin A15 15.6” FHD 144Hz Gaming Laptop – Ryzen 5-7535HS, GeForce RTX 3050, 16GB DDR5, 512GB SSD, Thin & Light Design, Cooler Boost Cooling, Windows 11, B7UC-473US",4.3,1200.0,$642.99,642.99,$699.99,699.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,gaming laptop,1
Amazon_B0G431XVXW,Amazon,B0G431XVXW,15,False,,"2026 New Gaming Laptop with AMD Ryzen7 5000 Series(Up to 4.3GHZ,8C/16T),AMD Radeon Graphics,16GB DDR4x2 512GB SSD Windows Laptop Computer with Numeric Keyboard,15.6 inch IPS Display,WIFI6",4.5,20.0,$499.99,499.99,$999.99,999.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,gaming laptop,1
Amazon_B0FDN1GDRY,Amazon,B0FDN1GDRY,16,False,Acer,"Acer Nitro V Gaming Laptop | Intel Core i9-13900H Processor | NVIDIA GeForce RTX 5060 Laptop GPU | 15.6"" FHD IPS 165Hz Display | 16GB DDR4 | 1TB Gen 4 SSD | Wi-Fi 6 | Backlit KB | ANV15-52-98KV",5.0,6.0,"$1,099.99",1099.99,"$1,199.99",1199.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,gaming laptop,1
Amazon_B0FYFMXNWJ,Amazon,B0FYFMXNWJ,1,False,,"2026 Gaming Laptop with AMD Ryzen7 5825U(Up to 4.3GHZ,8C/16T),AMD Radeon Graphics,16GB DDR4x2 1TB SSD Notebook Computer with Numeric Keyboard,15.6 inch IPS Display,WIFI6,Type-C",4.5,20.0,$599.99,599.99,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,2
Amazon_B0FCT3QZC6,Amazon,B0FCT3QZC6,2,False,,"ZOLWAYTAC Gaming Laptop Cheap,Core i3 2Cores 4Threads(Up to 3.2GHz),12GB+512GB M.2 SSD,16"" FHD 1920X1200 IPS,WiFi&BT,Aluminum Body,180° Open Angle,6000mAh,720P Facing Camera,Gray",5.0,2.0,$255.99,255.99,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,2
Amazon_B0FH9P1XJV,Amazon,B0FH9P1XJV,3,False,HP,"HP Victus 15.6"" 144Hz Full HD Gaming Laptop | AMD Ryzen 7 7445HS |NVIDIA GeForce RTX 4050|Copilot |Backlit| 16GB RAM DDR5 | 512GB SSD |Mica Silver |Windows 11 Home |Bundle with Mouse Pad",4.2,10.0,$665.00,665.0,$799.00,799.0,"['FREE delivery Wed, Dec 24', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,2
Amazon_B0FRB5KC3P,Amazon,B0FRB5KC3P,6,False,MSI,"MSI Crosshair A16 HX 16” QHD+ 240Hz Gaming Laptop – AMD Ryzen 9 8940HX, NVIDIA GeForce RTX 5060, 16GB DDR5, 1TB NVMe SSD, Wi-Fi 6E, USB-C, Windows 11 D8WFKG-090US",4.2,36.0,"$1,439.99",1439.99,"$1,599.99",1599.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,2
Amazon_B0G33K4831,Amazon,B0G33K4831,7,False,,"Gaming Laptop, 15.6inch Laptop with AMD Ryzen 7 7730U(8C/16T, Up to 4.5GHz), 16GB RAM 512GB NVMe SSD Windows 11 High Performance Laptop Computer, Up to 2TB, Radeon RX Vega 8 Graphics, WiFi 6",5.0,6.0,$499.99,499.99,$999.99,999.99,"['FREE delivery Wed, Dec 24']",,,,False,gaming laptop,2
Amazon_B0CVNJ7LLN,Amazon,B0CVNJ7LLN,8,False,HP,"HP Victus 15.6 inch Laptop, FHD 144Hz Display, Intel Core i5-12450H, 8 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 2050 GPU (4 GB Dedicated), Windows 11 Home, 15-fa1029nr (2024)",4.4,153.0,$649.00,649.0,,0.0,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,2
Amazon_B0DWPKQ3LH,Amazon,B0DWPKQ3LH,9,False,HP,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 5 7520U, 8 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, Natural Silver, 15-fc0499nr",4.5,1000.0,$399.99,399.99,$499.99,499.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,2
Amazon_B0BXFKXG6N,Amazon,B0BXFKXG6N,10,False,Dell,"Alienware 16 Aurora Gaming Laptop AC16250-16"" WQXGA 120Hz Display, Intel Core 7-240H Processor, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 5050 8GB Graphics, Windows 11 Home, Onsite Service - Blue",4.6,58.0,"$1,029.00",1029.0,"$1,249.99",1249.99,"['FREE delivery Wed, Dec 24', 'Or fastest delivery Fri, Dec 19']",,,,False,gaming laptop,2
Amazon_B0DZD9SJSS,Amazon,B0DZD9SJSS,11,False,,"ZOLWAYTAC Gaming Laptop 16"" Ultra-Slim-Intel Core i5(Up to 3.5GHz),12GB DDR4+512GB SSD,1920x1200 IPS 16:10 Display,WiF& BT,HDMI/Type-C,Aluminum Body for Working&Playing,Suitable for Light Gaming,Gray",3.0,9.0,$289.99,289.99,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,2
Amazon_B0G3WSV9DS,Amazon,B0G3WSV9DS,12,False,,"Gaming Laptop, 2025 Laptop with AMD Ryzen 7 7735HS (8C/16T, Up to 4.75GHz), 16GB DDR5 512GB NVMe SSD Laptop Computer, Up to 4TB, 16-inch FHD Display, WiFi 6, Backlit KB, Type-C, Dual Fans",5.0,13.0,$599.78,599.78,"$1,599.99",1599.99,"['FREE delivery Mon, Dec 22']",,,,False,gaming laptop,2
Amazon_B0DW29H85Z,Amazon,B0DW29H85Z,13,False,ASUS,"ASUS ROG Strix SCAR 18 (2025) Gaming Laptop, 18” ROG Nebula HDR 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5080, Intel® Core™ Ultra 9 275HX, 32GB DDR5-5600, 2TB PCIe Gen 4 SSD, Wi-Fi 7, Windows 11 Pro",4.4,249.0,"$3,399.00",3399.0,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,2
Amazon_B0DZX2TP6P,Amazon,B0DZX2TP6P,14,False,,"15.6 inch Laptop, 12th Alder Lake N100(Turbo 3.4GHz) Processor,12GB RAM, 512GB SSD, 2K FHD IPS Laptops, 2.4G/5G WiFi, Webcam,Full-Featured Type-C,Ultra-Thin Notebook",4.5,49.0,$245.00,245.0,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,2
Amazon_B0DWPQDLM5,Amazon,B0DWPQDLM5,15,False,HP,"HP 17.3 inch Laptop, HD+ Display, AMD Ryzen 5 7520U, 16 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, Natural Silver, 17-cp2199nr",4.4,302.0,$499.99,499.99,$524.70,524.7,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,2
Amazon_B0FGG5BJMQ,Amazon,B0FGG5BJMQ,16,False,Dell,"Dell Latitude 5400 Laptop FHD Touchscreen, Intel Core I5-8365U 8th Gen Processor, 32GB Ram, 1TB SSD, Webcam, Type C, HDMI Windows 11 Pro (Renewed)",4.2,508.0,$315.99,315.99,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,2
Amazon_B0F549GSX4,Amazon,B0F549GSX4,1,True,,"NIMO 15.6'' IPS FHD-Laptop, 8GB RAM 256GB SSD AMD Ryzen 5(Beat i5-1135G7, 4 Cores Up to 3.7GHz) Student Computer with 2 Years Warranty, 65W Type-C, Fingerprint, Backlit Keyboard, BT5.2, Numpad",4.4,62.0,$299.99,299.99,$599.99,599.99,"['FREE delivery Fri, Dec 19']",,,,False,gaming laptop,3
Amazon_B0FWKBBH62,Amazon,B0FWKBBH62,2,True,,"Laptop with AMD Ryzen 7430U Processor (UP to 4.3GHZ,6C/12T),16GB DDR4 RAM 512GB SSD,AMD Radeon Graphics,Windows 11 Computer ,WiFi 6,15.6 Inch Full HD IPS Display,2025 Laptops for Work Business Student",4.4,29.0,$429.99,429.99,"$1,499.99",1499.99,['FREE delivery Dec 22 - 23'],,,,False,gaming laptop,3
Amazon_B0FWCK7N23,Amazon,B0FWCK7N23,3,False,ASUS,"Asus TUF A16 Gaming Laptop, 16” WUXGA 144Hz, AMD Ryzen 7 7445HS, GeForce RTX 4050, 32GB RAM 1TB PCIe SSD, Webcam, 256gb 9H Docking Station, Backlit Keyboard, Windows 11 Home, Gray",4.4,4.0,$989.99,989.99,,0.0,"['FREE delivery Mon, Dec 29', 'Or fastest delivery Sat, Dec 20']",,,,False,gaming laptop,3
Amazon_B0FT4XJK89,Amazon,B0FT4XJK89,4,False,Acer,"acer Predator Helios Neo 16 AI Gaming Laptop | 16"" WQXGA 240Hz | Intel Core Ultra 9 275HX | NVIDIA GeForce RTX 5060 | 32GB | 1TB | Win 11",,,"$1,549.00",1549.0,,0.0,"['FREE delivery Dec 24 - 26', 'Or fastest delivery Mon, Dec 22']",,,,True,gaming laptop,3
Amazon_B0FV4B883Y,Amazon,B0FV4B883Y,5,False,ASUS,"ASUS TUF Gaming A16 Laptop: AMD Ryzen 7 7445HS, 16"" Full HD+ 145Hz Display, NVIDIA GeForce RTX 4050, 16GB DDR5 RAM, 512GB SSD, Backlit Keyboard, Windows 11",4.5,26.0,$713.49,713.49,,0.0,"['FREE delivery Fri, Dec 19']",,,,True,gaming laptop,3
Amazon_B0FWBVQMY4,Amazon,B0FWBVQMY4,6,False,,"Gaming Laptop,16 Inch FHD Display Laptop with AMD Ryzen 7 7735HS Processor up to 4.7GHz,16GB Ram DDR5 4800MHz 512GB SSD Notebook with Backlit Keyboard",4.8,38.0,$599.99,599.99,"$1,099.99",1099.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,gaming laptop,3
Amazon_B0F1C9TD3B,Amazon,B0F1C9TD3B,7,False,ASUS,"ASUS ROG Strix G18 ROG Nebula Display 2.5K 240Hz 3ms 18"" Gaming Laptop AMD Ryzen 9 8940HX 16GB RAM 1TB SSD NVIDIA GeForce RTX 5070 Eclipse Gray",4.0,142.0,"$1,779.99",1779.99,"$2,099.99",2099.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Sat, Dec 20']",,,,False,gaming laptop,3
Amazon_B0DLW9V645,Amazon,B0DLW9V645,8,False,MSI,"msi Thin 15 Gaming Laptop 15.6"" FHD IPS 144Hz Intel Octa-core i5-13420H (Beats i7-11800H) 32GB RAM 1TB SSD GeForce RTX 4050 Backlit Type-C Win11 ICP Accessory",4.3,13.0,$818.00,818.0,,0.0,"['FREE delivery Fri, Dec 19']",,,,False,gaming laptop,3
Amazon_B0G1XRZ44L,Amazon,B0G1XRZ44L,10,False,HP,"HP 15.6 inch Laptop Computer for Home Study, Intel Quad-Core Processor, 16GB DDR4 RAM, 512GB PCIe SSD, FHD, WiFi 6, Bluetooth 5.3, Numeric Keypad, HDMI, Type-C, Webcam, Natural Silver, Windows 11 Home",4.4,296.0,$459.99,459.99,"$2,099.00",2099.0,"['FREE delivery Thu, Dec 18']",,,,False,gaming laptop,3
Amazon_B0FR4TJKNT,Amazon,B0FR4TJKNT,11,True,,"NIMO 15.6"" IPS FHD-Gaming-Laptop, 8 Cores AMD Ryzen 7 6800H 16GB DDR5 RAM 512GB SSD (Beat i7-12700H, Up to 4.7GHz) AMD Radeon 680M GPU-Computer with 100W Type-C Backlit Keyboard, Fingerprint",4.4,29.0,$484.49,484.49,$569.99,569.99,"['FREE delivery Wed, Dec 24', 'Or fastest delivery Sat, Dec 20']",,,,True,gaming laptop,3
Amazon_B0FNWJ4KFX,Amazon,B0FNWJ4KFX,12,True,,"Laptops 2025 with 12GB DDR5 RAM 256GB SSD, 15.6 Inch FHD Laptop Computer, N95 Processor(up to 3.4GHz), Backlit Keyboard, Fingerprint Unlock, WiFi 6, Bluetooth 5.3",5.0,4.0,$249.00,249.0,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Fri, Dec 19']",,,,False,gaming laptop,3
Amazon_B0G3XPM46M,Amazon,B0G3XPM46M,13,False,ASUS,"ASUS TUF A16 Gaming Laptop 2025, NVIDIA Geforce RTX 5070, AMD Ryzen 9 270 (2025 Model), 16"" FHD+ 165Hz LCD Display, 32 GB DDR5, 2 TB SSD, Efficient Cooling, MUX Switch, Windows 11 Pro, Accessories",,,"$1,899.99",1899.99,,0.0,"['FREE delivery Sat, Dec 20']",,,,False,gaming laptop,3
Amazon_B0FGNDDNX9,Amazon,B0FGNDDNX9,14,False,HP,"HP OMEN 16 Slim Gaming Laptop w/ Headset (AMD Ryzen 9 8940HX, 32GB DDR5, 1TB SSD, NVIDIA RTX 5060 8GB, 16-core (>Ultra 7-155H)), FHD+ 144Hz Display, 4-Zone RGB Backlit, IR Webcam, Wi-Fi, Win 11 Home",4.0,16.0,"$1,519.99",1519.99,"$1,599.99",1599.99,"['FREE delivery Tue, Dec 23', 'Or fastest delivery Sat, Dec 20']",,,,False,gaming laptop,3
Amazon_B0G3287R63,Amazon,B0G3287R63,15,False,MSI,"msi Vector A16 HX Gaming Laptop 16"" QHD+ 240Hz AMD 16-core Ryzen 9 HX (Up to 5.3GHz) 32GB RAM 4TB SSD GeForce RTX 5070 Ti (Up to 992 AI Tops) RGB Backlit Thunderbolt Win11Pro ICP Hub w/Copilot AI PC",,,"$2,249.00",2249.0,,0.0,"['FREE delivery Fri, Dec 19']",,,,False,gaming laptop,3
Amazon_B0G2RY8717,Amazon,B0G2RY8717,17,False,MSI,"MSI Katana 15HX Gaming Laptop, NVIDIA GeForce RTX 5070 8GB GDDR7 GPU, 14th Gen Intel i7-14650HX, 15.6"" 165Hz 2.5K QHD Screen, 16 GB DDR5 RAM, 1 TB SSD, RGB KB, Copilot AI, Win 11 Pro, W/Accessories",5.0,4.0,"$1,499.99",1499.99,"$2,999.99",2999.99,"['FREE delivery Sat, Dec 20']",,,,False,gaming laptop,3
Amazon_B0FQJJ4DVV,Amazon,B0FQJJ4DVV,18,False,,"ACEMAGIC Laptop with 8000 mAh Battery,18.5 Inch IPS Display,Intel N150 Quad-Core Processor Up to 3.6GHz,16GB DDR4 RAM 512GB SSD, WiFi 5,Type-C,Windows 11 Laptops for Business Office Student",4.2,274.0,$439.98,439.98,"$1,799.99",1799.99,['FREE delivery Dec 22 - 23'],,,,True,gaming laptop,3
Amazon_B0FX4KJVPV,Amazon,B0FX4KJVPV,19,False,ASUS,"ASUS ROG Strix G16 Gaming Laptop, 16"" WUXGA FHD 165Hz Nebula, NVIDIA Geforce RTX 5070Ti 12GB GDDR7, AMD Ryzen 9 8940HX, Dolby Atmos, Hires Audio, 32GB DDR5, 1TB Gen 4 SSD, Windows 11 Pro, Accessories",,,"$2,299.99",2299.99,,0.0,"['FREE delivery Sat, Dec 20']",,,,False,gaming laptop,3
Amazon_B0G2LYZV3G,Amazon,B0G2LYZV3G,20,False,HP,"HP Victus 15 Gaming Laptop 15.6"" FHD IPS 144Hz AMD 6-core Ryzen 7 7445HS 16GB RAM 1TB SSD GeForce RTX 4050 Backlit USB-C DTS:X Ultra Wi-Fi 6 Win11Pro ICP Hub",3.8,53.0,$829.00,829.0,,0.0,"['FREE delivery Fri, Dec 19']",,,,False,gaming laptop,3
Amazon_B0FNWFXYBX,Amazon,B0FNWFXYBX,21,True,,"Laptop 2025 with 12GB RAM 512GB SSD, 15.6 Inch FHD Laptop Computer, N95 Processor(up to 3.4GHz), Backlit Keyboard, Fingerprint Unlock, WiFi 5, Bluetooth 5.0",5.0,3.0,$284.13,284.13,$369.00,369.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Sat, Dec 20']",,,,False,gaming laptop,3
Amazon_B0F6Y3VB1N,Amazon,B0F6Y3VB1N,3,False,,"Laptop Computer, Gaming Laptop 2025 Win 11 Pro, 16 Inch Lap Top PC, 16GB RAM 1TB SSD, N150 Processor(up to 3.6GHz), 2 Years Warranty, Backlit Keyboard, FHD 1920 * 1200, Students, Business",4.1,149.0,$489.00,489.0,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,4
Amazon_B0F1B8Q5GT,Amazon,B0F1B8Q5GT,4,False,ASUS,"ASUS TUF Gaming F16 (2024) Gaming Laptop, 16” FHD+ 144Hz IPS-Level 16:10 Display, Intel® Core™ 5 210H Processor, NVIDIA® GeForce RTX™ 4050, 8GB DDR5, 512GB PCIe Gen4 SSD, Wi-Fi 6, Windows 11 Home",4.4,42.0,$799.99,799.99,$999.99,999.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,4
Amazon_B0DYSHDBPN,Amazon,B0DYSHDBPN,6,False,MSI,"MSI Stealth A16 AI+ 16” 240Hz QHD+ OLED Gaming Laptop: AMD Ryzen AI 9 HX 370, NVIDIA Geforce RTX 5070Ti, 32GB DDR5, 2TB NVMe SSD, Wi-Fi 7, Win 11 Home :Core Black A3XWHG-079US",4.8,6.0,"$2,349.99",2349.99,"$2,899.99",2899.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,4
Amazon_B0FCGXJHCP,Amazon,B0FCGXJHCP,7,False,ASUS,"ASUS ROG Strix Scar AI Gaming Laptop 18"" 240Hz Mini LED WQXGA Display (Intel Ultra 9-275HX, GeForce RTX 5090 24GB, 64GB DDR5, 4TB PCIe SSD, RGB KB, Win 11 Pro) w/DKZ USB Port Expander",5.0,1.0,"$5,499.99",5499.99,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,gaming laptop,4
Amazon_B0CFRVSTGL,Amazon,B0CFRVSTGL,8,False,HP,"HP Victus 15 Gaming Laptop, 15.6"" FHD 144Hz Display, AMD Ryzen 5 7535HS, 16GB DDR5 RAM, 1TB PCIe M.2 SSD, NVIDIA GeForce RTX 2050, HDMI, Webcam, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Silver",4.2,1200.0,$674.50,674.5,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,gaming laptop,4
Amazon_B0F6384HNW,Amazon,B0F6384HNW,9,False,,"15.6 Inch Laptop, Gaming Laptop, Laptops 24GB 1TB SSD, Lap top Computer N5095, Traditional Laptops Computers 180 Angle Opening, Lap top Fingerprint Unlock Backlit Keyboard, 1920X1080 FHD IPS MINI-HDMI",4.3,25.0,$309.99,309.99,$399.99,399.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Tomorrow, Dec 17']",,,,False,gaming laptop,4
Amazon_B0FC3387HK,Amazon,B0FC3387HK,13,False,,"NIMO 15.6"" IPS FHD-Student-Laptop, Intel 6 Cores I3-1215U (Up to 4.4GHz, Beats R5 7520U) 8GB RAM 128GB SSD Computer with 65W Type C Backlit Keyboard Fingerprint, for Home and Business",4.3,36.0,$299.99,299.99,$679.99,679.99,"['FREE delivery Fri, Dec 19', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,4
Amazon_B0DW1FVPK8,Amazon,B0DW1FVPK8,14,False,ASUS,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” ROG Nebula 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5080, Intel® Core Ultra 9 275HX, 32GB DDR5, 1TB PCIe Gen 4 SSD, Wi-Fi 7, Windows 11 Home, G615LW-AS96",4.4,397.0,"$3,479.00",3479.0,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,4
Amazon_B0DTLVCWLV,Amazon,B0DTLVCWLV,15,False,MSI,"MSI Titan 18 HX AI 18"" 120Hz MiniLED UHD+ Gaming Laptop: Intel Ultra 9-285HX, NVIDIA Geforce RTX 5090, 96GB DDR5, 6TB NVMe SSD, Thunderbolt 5, Wi-Fi 7, Win 11 Pro: Black A2XWJG-016US",4.6,32.0,"$6,200.00",6200.0,,0.0,"['FREE delivery Thu, Dec 18']",,,,False,gaming laptop,4
Amazon_B0FSGJZDNT,Amazon,B0FSGJZDNT,16,False,MSI,"MSI Cyborg 17 17.3"" FHD 144Hz Gaming Laptop: Intel Core 7-240H, NVIDIA Geforce RTX 5060, 16GB DDR5, 1TB NVMe SSD, Type C, Wi-Fi 6E, Win 11 Home: Translucent Black B2RWFKG-074US",4.7,15.0,"$1,399.33",1399.33,,0.0,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,4
Amazon_B0F1CB49YB,Amazon,B0F1CB49YB,17,False,ASUS,"ASUS ROG Strix G18 (2025) Gaming Laptop, 18” ROG Nebula 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5070, Intel® Core™ Ultra 9 275HX, 32GB DDR5-5600, 2TB PCIe Gen 4 SSD, Wi-Fi 7, Windows 11 Pro",4.2,221.0,"$2,199.00",2199.0,"$2,499.99",2499.99,"['FREE delivery Sun, Dec 21', 'Or fastest delivery Thu, Dec 18']",,,,False,gaming laptop,4
